TERM	SYMBOL	CATEGORY	LIST
PI3K-Akt	PCK2		Manuela
PPAR	PCK2		Manuela
Cell cycle	PCNA		Manuela
Calcium	PDE1A		Manuela
Calcium	PDE1B		Manuela
Calcium	PDE1C		Manuela
cGMP-PKG	PDE2A		Manuela
cAMP	PDE3A		Manuela
cGMP-PKG	PDE3A		Manuela
Apelin	PDE3B		Manuela
cAMP	PDE3B		Manuela
cGMP-PKG	PDE3B		Manuela
Insulin	PDE3B		Manuela
cAMP	PDE4A		Manuela
cAMP	PDE4B		Manuela
cAMP	PDE4C		Manuela
cAMP	PDE4D		Manuela
cGMP-PKG	PDE5A		Manuela
JAK-STAT	PDGFA		Manuela
MAPK	PDGFA		Manuela
Phospholipase D	PDGFA		Manuela
PI3K-Akt	PDGFA		Manuela
Rap1	PDGFA		Manuela
Ras	PDGFA		Manuela
JAK-STAT	PDGFB		Manuela
MAPK	PDGFB		Manuela
Phospholipase D	PDGFB		Manuela
PI3K-Akt	PDGFB		Manuela
Rap1	PDGFB		Manuela
Ras	PDGFB		Manuela
MAPK	PDGFC		Manuela
Phospholipase D	PDGFC		Manuela
PI3K-Akt	PDGFC		Manuela
Rap1	PDGFC		Manuela
Ras	PDGFC		Manuela
MAPK	PDGFD		Manuela
Phospholipase D	PDGFD		Manuela
PI3K-Akt	PDGFD		Manuela
Rap1	PDGFD		Manuela
Ras	PDGFD		Manuela
Calcium	PDGFRA		Manuela
JAK-STAT	PDGFRA		Manuela
MAPK	PDGFRA		Manuela
Phospholipase D	PDGFRA		Manuela
PI3K-Akt	PDGFRA		Manuela
Rap1	PDGFRA		Manuela
Ras	PDGFRA		Manuela
Calcium	PDGFRB		Manuela
JAK-STAT	PDGFRB		Manuela
MAPK	PDGFRB		Manuela
Phospholipase D	PDGFRB		Manuela
PI3K-Akt	PDGFRB		Manuela
Rap1	PDGFRB		Manuela
Ras	PDGFRB		Manuela
HIF-1	PDHA1		Manuela
HIF-1	PDHA2		Manuela
HIF-1	PDHB		Manuela
HIF-1	PDK1		Manuela
AMPK	PDPK1		Manuela
FoxO	PDPK1		Manuela
Insulin	PDPK1		Manuela
mTOR	PDPK1		Manuela
PI3K-Akt	PDPK1		Manuela
PPAR	PDPK1		Manuela
Sphingolipid	PDPK1		Manuela
Thyroid hormone	PDPK1		Manuela
p53	PERP		Manuela
Chemokine	PF4		Manuela
Cytokine-cytokine receptor interaction	PF4		Manuela
Chemokine	PF4V1		Manuela
Cytokine-cytokine receptor interaction	PF4V1		Manuela
AMPK	PFKFB1		Manuela
AMPK	PFKFB2		Manuela
Thyroid hormone	PFKFB2		Manuela
AMPK	PFKFB3		Manuela
HIF-1	PFKFB3		Manuela
AMPK	PFKFB4		Manuela
AMPK	PFKL		Manuela
HIF-1	PFKL		Manuela
AMPK	PFKM		Manuela
AMPK	PFKP		Manuela
Thyroid hormone	PFKP		Manuela
Rap1	PFN1		Manuela
Rap1	PFN2		Manuela
Rap1	PFN3		Manuela
Rap1	PFN4		Manuela
TNF	PGAM5		Manuela
MAPK	PGF		Manuela
PI3K-Akt	PGF		Manuela
Rap1	PGF		Manuela
Ras	PGF		Manuela
HIF-1	PGK1		Manuela
Estrogen	PGR		Manuela
Calcium	PHKA1		Manuela
Insulin	PHKA1		Manuela
Calcium	PHKA2		Manuela
Insulin	PHKA2		Manuela
Calcium	PHKB		Manuela
Insulin	PHKB		Manuela
Calcium	PHKG1		Manuela
Insulin	PHKG1		Manuela
Calcium	PHKG2		Manuela
Insulin	PHKG2		Manuela
PI3K-Akt	PHLPP1		Manuela
PI3K-Akt	PHLPP2		Manuela
Phosphatidylinositol signaling system	PI4K2A		Manuela
Phosphatidylinositol signaling system	PI4K2B		Manuela
Phosphatidylinositol signaling system	PI4KA		Manuela
Phosphatidylinositol signaling system	PI4KB		Manuela
JAK-STAT	PIAS1		Manuela
JAK-STAT	PIAS2		Manuela
JAK-STAT	PIAS3		Manuela
JAK-STAT	PIAS4		Manuela
NF-kappa B	PIAS4		Manuela
NF-kappa B	PIDD1		Manuela
p53	PIDD1		Manuela
PI3K-Akt	PIK3AP1		Manuela
Phosphatidylinositol signaling system	PIK3C2A		Manuela
Phosphatidylinositol signaling system	PIK3C2B		Manuela
Phosphatidylinositol signaling system	PIK3C2G		Manuela
Apelin	PIK3C3		Manuela
Phosphatidylinositol signaling system	PIK3C3		Manuela
AMPK	PIK3CA		Manuela
cAMP	PIK3CA		Manuela
Chemokine	PIK3CA		Manuela
ErbB	PIK3CA		Manuela
Estrogen	PIK3CA		Manuela
FoxO	PIK3CA		Manuela
HIF-1	PIK3CA		Manuela
Insulin	PIK3CA		Manuela
JAK-STAT	PIK3CA		Manuela
mTOR	PIK3CA		Manuela
Phosphatidylinositol signaling system	PIK3CA		Manuela
Phospholipase D	PIK3CA		Manuela
PI3K-Akt	PIK3CA		Manuela
Rap1	PIK3CA		Manuela
Ras	PIK3CA		Manuela
Sphingolipid	PIK3CA		Manuela
Thyroid hormone	PIK3CA		Manuela
TNF	PIK3CA		Manuela
VEGF	PIK3CA		Manuela
AMPK	PIK3CB		Manuela
cAMP	PIK3CB		Manuela
Chemokine	PIK3CB		Manuela
ErbB	PIK3CB		Manuela
Estrogen	PIK3CB		Manuela
FoxO	PIK3CB		Manuela
HIF-1	PIK3CB		Manuela
Insulin	PIK3CB		Manuela
JAK-STAT	PIK3CB		Manuela
mTOR	PIK3CB		Manuela
Phosphatidylinositol signaling system	PIK3CB		Manuela
Phospholipase D	PIK3CB		Manuela
PI3K-Akt	PIK3CB		Manuela
Rap1	PIK3CB		Manuela
Ras	PIK3CB		Manuela
Sphingolipid	PIK3CB		Manuela
Thyroid hormone	PIK3CB		Manuela
TNF	PIK3CB		Manuela
VEGF	PIK3CB		Manuela
AMPK	PIK3CD		Manuela
cAMP	PIK3CD		Manuela
Chemokine	PIK3CD		Manuela
ErbB	PIK3CD		Manuela
Estrogen	PIK3CD		Manuela
FoxO	PIK3CD		Manuela
HIF-1	PIK3CD		Manuela
Insulin	PIK3CD		Manuela
JAK-STAT	PIK3CD		Manuela
mTOR	PIK3CD		Manuela
Phosphatidylinositol signaling system	PIK3CD		Manuela
Phospholipase D	PIK3CD		Manuela
PI3K-Akt	PIK3CD		Manuela
Rap1	PIK3CD		Manuela
Ras	PIK3CD		Manuela
Sphingolipid	PIK3CD		Manuela
Thyroid hormone	PIK3CD		Manuela
TNF	PIK3CD		Manuela
VEGF	PIK3CD		Manuela
Apelin	PIK3CG		Manuela
cGMP-PKG	PIK3CG		Manuela
Chemokine	PIK3CG		Manuela
Phospholipase D	PIK3CG		Manuela
PI3K-Akt	PIK3CG		Manuela
AMPK	PIK3R1		Manuela
cAMP	PIK3R1		Manuela
Chemokine	PIK3R1		Manuela
ErbB	PIK3R1		Manuela
Estrogen	PIK3R1		Manuela
FoxO	PIK3R1		Manuela
HIF-1	PIK3R1		Manuela
Insulin	PIK3R1		Manuela
JAK-STAT	PIK3R1		Manuela
mTOR	PIK3R1		Manuela
Phosphatidylinositol signaling system	PIK3R1		Manuela
Phospholipase D	PIK3R1		Manuela
PI3K-Akt	PIK3R1		Manuela
Rap1	PIK3R1		Manuela
Ras	PIK3R1		Manuela
Sphingolipid	PIK3R1		Manuela
Thyroid hormone	PIK3R1		Manuela
TNF	PIK3R1		Manuela
VEGF	PIK3R1		Manuela
AMPK	PIK3R2		Manuela
cAMP	PIK3R2		Manuela
Chemokine	PIK3R2		Manuela
ErbB	PIK3R2		Manuela
Estrogen	PIK3R2		Manuela
FoxO	PIK3R2		Manuela
HIF-1	PIK3R2		Manuela
Insulin	PIK3R2		Manuela
JAK-STAT	PIK3R2		Manuela
mTOR	PIK3R2		Manuela
Phosphatidylinositol signaling system	PIK3R2		Manuela
Phospholipase D	PIK3R2		Manuela
PI3K-Akt	PIK3R2		Manuela
Rap1	PIK3R2		Manuela
Ras	PIK3R2		Manuela
Sphingolipid	PIK3R2		Manuela
Thyroid hormone	PIK3R2		Manuela
TNF	PIK3R2		Manuela
VEGF	PIK3R2		Manuela
AMPK	PIK3R3		Manuela
cAMP	PIK3R3		Manuela
Chemokine	PIK3R3		Manuela
ErbB	PIK3R3		Manuela
Estrogen	PIK3R3		Manuela
FoxO	PIK3R3		Manuela
HIF-1	PIK3R3		Manuela
Insulin	PIK3R3		Manuela
JAK-STAT	PIK3R3		Manuela
mTOR	PIK3R3		Manuela
Phosphatidylinositol signaling system	PIK3R3		Manuela
Phospholipase D	PIK3R3		Manuela
PI3K-Akt	PIK3R3		Manuela
Rap1	PIK3R3		Manuela
Ras	PIK3R3		Manuela
Sphingolipid	PIK3R3		Manuela
Thyroid hormone	PIK3R3		Manuela
TNF	PIK3R3		Manuela
VEGF	PIK3R3		Manuela
Apelin	PIK3R4		Manuela
Apelin	PIK3R5		Manuela
cGMP-PKG	PIK3R5		Manuela
Chemokine	PIK3R5		Manuela
Phospholipase D	PIK3R5		Manuela
PI3K-Akt	PIK3R5		Manuela
Apelin	PIK3R6		Manuela
cGMP-PKG	PIK3R6		Manuela
Chemokine	PIK3R6		Manuela
Phospholipase D	PIK3R6		Manuela
PI3K-Akt	PIK3R6		Manuela
Phosphatidylinositol signaling system	PIKFYVE		Manuela
JAK-STAT	PIM1		Manuela
Phosphatidylinositol signaling system	PIP4K2A		Manuela
Phosphatidylinositol signaling system	PIP4K2B		Manuela
Phosphatidylinositol signaling system	PIP4K2C		Manuela
Phosphatidylinositol signaling system	PIP4P1		Manuela
Phosphatidylinositol signaling system	PIP4P2		Manuela
Phosphatidylinositol signaling system	PIP5K1A		Manuela
Phospholipase D	PIP5K1A		Manuela
Phosphatidylinositol signaling system	PIP5K1B		Manuela
Phospholipase D	PIP5K1B		Manuela
Phosphatidylinositol signaling system	PIP5K1C		Manuela
Phospholipase D	PIP5K1C		Manuela
TGF-beta	PITX2		Manuela
Insulin	PKLR		Manuela
Cell cycle	PKMYT1		Manuela
PI3K-Akt	PKN1		Manuela
PI3K-Akt	PKN2		Manuela
PI3K-Akt	PKN3		Manuela
Ras	PLA1A		Manuela
Ras	PLA2G10		Manuela
Ras	PLA2G12A		Manuela
Ras	PLA2G12B		Manuela
Ras	PLA2G1B		Manuela
Ras	PLA2G2A		Manuela
Ras	PLA2G2C		Manuela
Ras	PLA2G2D		Manuela
Ras	PLA2G2E		Manuela
Ras	PLA2G2F		Manuela
Ras	PLA2G3		Manuela
MAPK	PLA2G4A		Manuela
Phospholipase D	PLA2G4A		Manuela
Ras	PLA2G4A		Manuela
VEGF	PLA2G4A		Manuela
MAPK	PLA2G4B		Manuela
Phospholipase D	PLA2G4B		Manuela
Ras	PLA2G4B		Manuela
VEGF	PLA2G4B		Manuela
MAPK	PLA2G4C		Manuela
Phospholipase D	PLA2G4C		Manuela
Ras	PLA2G4C		Manuela
VEGF	PLA2G4C		Manuela
MAPK	PLA2G4D		Manuela
Phospholipase D	PLA2G4D		Manuela
Ras	PLA2G4D		Manuela
VEGF	PLA2G4D		Manuela
MAPK	PLA2G4E		Manuela
Phospholipase D	PLA2G4E		Manuela
Ras	PLA2G4E		Manuela
VEGF	PLA2G4E		Manuela
MAPK	PLA2G4F		Manuela
Phospholipase D	PLA2G4F		Manuela
Ras	PLA2G4F		Manuela
VEGF	PLA2G4F		Manuela
Ras	PLA2G5		Manuela
Ras	PLA2G6		Manuela
Apelin	PLAT		Manuela
NF-kappa B	PLAU		Manuela
Apelin	PLCB1		Manuela
Calcium	PLCB1		Manuela
cGMP-PKG	PLCB1		Manuela
Chemokine	PLCB1		Manuela
Estrogen	PLCB1		Manuela
Phosphatidylinositol signaling system	PLCB1		Manuela
Phospholipase D	PLCB1		Manuela
Rap1	PLCB1		Manuela
Sphingolipid	PLCB1		Manuela
Thyroid hormone	PLCB1		Manuela
Wnt	PLCB1		Manuela
Apelin	PLCB2		Manuela
Calcium	PLCB2		Manuela
cGMP-PKG	PLCB2		Manuela
Chemokine	PLCB2		Manuela
Estrogen	PLCB2		Manuela
Phosphatidylinositol signaling system	PLCB2		Manuela
Phospholipase D	PLCB2		Manuela
Rap1	PLCB2		Manuela
Sphingolipid	PLCB2		Manuela
Thyroid hormone	PLCB2		Manuela
Wnt	PLCB2		Manuela
Apelin	PLCB3		Manuela
Calcium	PLCB3		Manuela
cGMP-PKG	PLCB3		Manuela
Chemokine	PLCB3		Manuela
Estrogen	PLCB3		Manuela
Phosphatidylinositol signaling system	PLCB3		Manuela
Phospholipase D	PLCB3		Manuela
Rap1	PLCB3		Manuela
Sphingolipid	PLCB3		Manuela
Thyroid hormone	PLCB3		Manuela
Wnt	PLCB3		Manuela
Apelin	PLCB4		Manuela
Calcium	PLCB4		Manuela
cGMP-PKG	PLCB4		Manuela
Chemokine	PLCB4		Manuela
Estrogen	PLCB4		Manuela
Phosphatidylinositol signaling system	PLCB4		Manuela
Phospholipase D	PLCB4		Manuela
Rap1	PLCB4		Manuela
Sphingolipid	PLCB4		Manuela
Thyroid hormone	PLCB4		Manuela
Wnt	PLCB4		Manuela
Calcium	PLCD1		Manuela
Phosphatidylinositol signaling system	PLCD1		Manuela
Thyroid hormone	PLCD1		Manuela
Calcium	PLCD3		Manuela
Phosphatidylinositol signaling system	PLCD3		Manuela
Thyroid hormone	PLCD3		Manuela
Calcium	PLCD4		Manuela
Phosphatidylinositol signaling system	PLCD4		Manuela
Thyroid hormone	PLCD4		Manuela
Calcium	PLCE1		Manuela
cAMP	PLCE1		Manuela
Phosphatidylinositol signaling system	PLCE1		Manuela
Rap1	PLCE1		Manuela
Ras	PLCE1		Manuela
Thyroid hormone	PLCE1		Manuela
Calcium	PLCG1		Manuela
ErbB	PLCG1		Manuela
HIF-1	PLCG1		Manuela
NF-kappa B	PLCG1		Manuela
Phosphatidylinositol signaling system	PLCG1		Manuela
Phospholipase D	PLCG1		Manuela
Rap1	PLCG1		Manuela
Ras	PLCG1		Manuela
Thyroid hormone	PLCG1		Manuela
VEGF	PLCG1		Manuela
Calcium	PLCG2		Manuela
ErbB	PLCG2		Manuela
HIF-1	PLCG2		Manuela
NF-kappa B	PLCG2		Manuela
Phosphatidylinositol signaling system	PLCG2		Manuela
Phospholipase D	PLCG2		Manuela
Ras	PLCG2		Manuela
Thyroid hormone	PLCG2		Manuela
VEGF	PLCG2		Manuela
Calcium	PLCZ1		Manuela
Phosphatidylinositol signaling system	PLCZ1		Manuela
Thyroid hormone	PLCZ1		Manuela
cAMP	PLD1		Manuela
Phospholipase D	PLD1		Manuela
Ras	PLD1		Manuela
Sphingolipid	PLD1		Manuela
cAMP	PLD2		Manuela
Phospholipase D	PLD2		Manuela
Ras	PLD2		Manuela
Sphingolipid	PLD2		Manuela
Apelin	PLIN1		Manuela
PPAR	PLIN1		Manuela
PPAR	PLIN2		Manuela
PPAR	PLIN4		Manuela
PPAR	PLIN5		Manuela
Cell cycle	PLK1		Manuela
FoxO	PLK1		Manuela
FoxO	PLK2		Manuela
FoxO	PLK3		Manuela
FoxO	PLK4		Manuela
Calcium	PLN		Manuela
cAMP	PLN		Manuela
cGMP-PKG	PLN		Manuela
Thyroid hormone	PLN		Manuela
Phospholipase D	PLPP1		Manuela
Phospholipase D	PLPP2		Manuela
Phospholipase D	PLPP3		Manuela
PPAR	PLTP		Manuela
p53	PMAIP1		Manuela
Fanconi anemia	PMS2		Manuela
Fanconi anemia	POLH		Manuela
Fanconi anemia	POLI		Manuela
Fanconi anemia	POLK		Manuela
Fanconi anemia	POLN		Manuela
Wnt	PORCN		Manuela
cAMP	PPARA		Manuela
PPAR	PPARA		Manuela
PPAR	PPARD		Manuela
Wnt	PPARD		Manuela
AMPK	PPARG		Manuela
PPAR	PPARG		Manuela
AMPK	PPARGC1A		Manuela
Apelin	PPARGC1A		Manuela
Insulin	PPARGC1A		Manuela
Chemokine	PPBP		Manuela
Cytokine-cytokine receptor interaction	PPBP		Manuela
Calcium	PPIF		Manuela
cGMP-PKG	PPIF		Manuela
Phosphatidylinositol signaling system	PPIP5K1		Manuela
Phosphatidylinositol signaling system	PPIP5K2		Manuela
MAPK	PPM1A		Manuela
MAPK	PPM1B		Manuela
p53	PPM1D		Manuela
cAMP	PPP1CA		Manuela
cGMP-PKG	PPP1CA		Manuela
Hippo	PPP1CA		Manuela
Insulin	PPP1CA		Manuela
cAMP	PPP1CB		Manuela
cGMP-PKG	PPP1CB		Manuela
Hippo	PPP1CB		Manuela
Insulin	PPP1CB		Manuela
cAMP	PPP1CC		Manuela
cGMP-PKG	PPP1CC		Manuela
Hippo	PPP1CC		Manuela
Insulin	PPP1CC		Manuela
cAMP	PPP1R12A		Manuela
cGMP-PKG	PPP1R12A		Manuela
cAMP	PPP1R1B		Manuela
Insulin	PPP1R3A		Manuela
Insulin	PPP1R3B		Manuela
Insulin	PPP1R3C		Manuela
Insulin	PPP1R3D		Manuela
Insulin	PPP1R3E		Manuela
Insulin	PPP1R3F		Manuela
AMPK	PPP2CA		Manuela
Hippo	PPP2CA		Manuela
PI3K-Akt	PPP2CA		Manuela
Sphingolipid	PPP2CA		Manuela
TGF-beta	PPP2CA		Manuela
AMPK	PPP2CB		Manuela
Hippo	PPP2CB		Manuela
PI3K-Akt	PPP2CB		Manuela
Sphingolipid	PPP2CB		Manuela
TGF-beta	PPP2CB		Manuela
AMPK	PPP2R1A		Manuela
Hippo	PPP2R1A		Manuela
PI3K-Akt	PPP2R1A		Manuela
Sphingolipid	PPP2R1A		Manuela
TGF-beta	PPP2R1A		Manuela
AMPK	PPP2R1B		Manuela
Hippo	PPP2R1B		Manuela
PI3K-Akt	PPP2R1B		Manuela
Sphingolipid	PPP2R1B		Manuela
TGF-beta	PPP2R1B		Manuela
AMPK	PPP2R2A		Manuela
Hippo	PPP2R2A		Manuela
PI3K-Akt	PPP2R2A		Manuela
Sphingolipid	PPP2R2A		Manuela
AMPK	PPP2R2B		Manuela
Hippo	PPP2R2B		Manuela
PI3K-Akt	PPP2R2B		Manuela
Sphingolipid	PPP2R2B		Manuela
AMPK	PPP2R2C		Manuela
Hippo	PPP2R2C		Manuela
PI3K-Akt	PPP2R2C		Manuela
Sphingolipid	PPP2R2C		Manuela
AMPK	PPP2R2D		Manuela
Hippo	PPP2R2D		Manuela
PI3K-Akt	PPP2R2D		Manuela
Sphingolipid	PPP2R2D		Manuela
AMPK	PPP2R3A		Manuela
PI3K-Akt	PPP2R3A		Manuela
Sphingolipid	PPP2R3A		Manuela
AMPK	PPP2R3B		Manuela
PI3K-Akt	PPP2R3B		Manuela
Sphingolipid	PPP2R3B		Manuela
AMPK	PPP2R3C		Manuela
PI3K-Akt	PPP2R3C		Manuela
Sphingolipid	PPP2R3C		Manuela
AMPK	PPP2R5A		Manuela
PI3K-Akt	PPP2R5A		Manuela
Sphingolipid	PPP2R5A		Manuela
AMPK	PPP2R5B		Manuela
PI3K-Akt	PPP2R5B		Manuela
Sphingolipid	PPP2R5B		Manuela
AMPK	PPP2R5C		Manuela
PI3K-Akt	PPP2R5C		Manuela
Sphingolipid	PPP2R5C		Manuela
AMPK	PPP2R5D		Manuela
PI3K-Akt	PPP2R5D		Manuela
Sphingolipid	PPP2R5D		Manuela
AMPK	PPP2R5E		Manuela
PI3K-Akt	PPP2R5E		Manuela
Sphingolipid	PPP2R5E		Manuela
Calcium	PPP3CA		Manuela
cGMP-PKG	PPP3CA		Manuela
MAPK	PPP3CA		Manuela
VEGF	PPP3CA		Manuela
Wnt	PPP3CA		Manuela
Calcium	PPP3CB		Manuela
cGMP-PKG	PPP3CB		Manuela
MAPK	PPP3CB		Manuela
VEGF	PPP3CB		Manuela
Wnt	PPP3CB		Manuela
Calcium	PPP3CC		Manuela
cGMP-PKG	PPP3CC		Manuela
MAPK	PPP3CC		Manuela
VEGF	PPP3CC		Manuela
Wnt	PPP3CC		Manuela
Calcium	PPP3R1		Manuela
cGMP-PKG	PPP3R1		Manuela
MAPK	PPP3R1		Manuela
VEGF	PPP3R1		Manuela
Wnt	PPP3R1		Manuela
Calcium	PPP3R2		Manuela
cGMP-PKG	PPP3R2		Manuela
MAPK	PPP3R2		Manuela
VEGF	PPP3R2		Manuela
Wnt	PPP3R2		Manuela
MAPK	PPP5C		Manuela
MAPK	PPP5D1		Manuela
Chemokine	PREX1		Manuela
Wnt	PRICKLE1		Manuela
Wnt	PRICKLE2		Manuela
Wnt	PRICKLE3		Manuela
Wnt	PRICKLE4		Manuela
AMPK	PRKAA1		Manuela
Apelin	PRKAA1		Manuela
FoxO	PRKAA1		Manuela
Insulin	PRKAA1		Manuela
mTOR	PRKAA1		Manuela
PI3K-Akt	PRKAA1		Manuela
AMPK	PRKAA2		Manuela
Apelin	PRKAA2		Manuela
FoxO	PRKAA2		Manuela
Insulin	PRKAA2		Manuela
mTOR	PRKAA2		Manuela
PI3K-Akt	PRKAA2		Manuela
AMPK	PRKAB1		Manuela
Apelin	PRKAB1		Manuela
FoxO	PRKAB1		Manuela
Insulin	PRKAB1		Manuela
AMPK	PRKAB2		Manuela
Apelin	PRKAB2		Manuela
FoxO	PRKAB2		Manuela
Insulin	PRKAB2		Manuela
Apelin	PRKACA		Manuela
Calcium	PRKACA		Manuela
cAMP	PRKACA		Manuela
Chemokine	PRKACA		Manuela
Estrogen	PRKACA		Manuela
Hedgehog	PRKACA		Manuela
Insulin	PRKACA		Manuela
MAPK	PRKACA		Manuela
Ras	PRKACA		Manuela
Thyroid hormone	PRKACA		Manuela
Wnt	PRKACA		Manuela
Apelin	PRKACB		Manuela
Calcium	PRKACB		Manuela
cAMP	PRKACB		Manuela
Chemokine	PRKACB		Manuela
Estrogen	PRKACB		Manuela
Hedgehog	PRKACB		Manuela
Insulin	PRKACB		Manuela
MAPK	PRKACB		Manuela
Ras	PRKACB		Manuela
Thyroid hormone	PRKACB		Manuela
Wnt	PRKACB		Manuela
Apelin	PRKACG		Manuela
Calcium	PRKACG		Manuela
cAMP	PRKACG		Manuela
Chemokine	PRKACG		Manuela
Estrogen	PRKACG		Manuela
Hedgehog	PRKACG		Manuela
Insulin	PRKACG		Manuela
MAPK	PRKACG		Manuela
Ras	PRKACG		Manuela
Thyroid hormone	PRKACG		Manuela
Wnt	PRKACG		Manuela
AMPK	PRKAG1		Manuela
Apelin	PRKAG1		Manuela
FoxO	PRKAG1		Manuela
Insulin	PRKAG1		Manuela
AMPK	PRKAG2		Manuela
Apelin	PRKAG2		Manuela
FoxO	PRKAG2		Manuela
Insulin	PRKAG2		Manuela
AMPK	PRKAG3		Manuela
Apelin	PRKAG3		Manuela
FoxO	PRKAG3		Manuela
Insulin	PRKAG3		Manuela
Insulin	PRKAR1A		Manuela
Insulin	PRKAR1B		Manuela
Insulin	PRKAR2A		Manuela
Insulin	PRKAR2B		Manuela
Calcium	PRKCA		Manuela
ErbB	PRKCA		Manuela
HIF-1	PRKCA		Manuela
MAPK	PRKCA		Manuela
mTOR	PRKCA		Manuela
Phosphatidylinositol signaling system	PRKCA		Manuela
Phospholipase D	PRKCA		Manuela
PI3K-Akt	PRKCA		Manuela
Rap1	PRKCA		Manuela
Ras	PRKCA		Manuela
Sphingolipid	PRKCA		Manuela
Thyroid hormone	PRKCA		Manuela
VEGF	PRKCA		Manuela
Wnt	PRKCA		Manuela
Calcium	PRKCB		Manuela
Chemokine	PRKCB		Manuela
ErbB	PRKCB		Manuela
HIF-1	PRKCB		Manuela
MAPK	PRKCB		Manuela
mTOR	PRKCB		Manuela
NF-kappa B	PRKCB		Manuela
Phosphatidylinositol signaling system	PRKCB		Manuela
Rap1	PRKCB		Manuela
Ras	PRKCB		Manuela
Sphingolipid	PRKCB		Manuela
Thyroid hormone	PRKCB		Manuela
VEGF	PRKCB		Manuela
Wnt	PRKCB		Manuela
Chemokine	PRKCD		Manuela
Estrogen	PRKCD		Manuela
Apelin	PRKCE		Manuela
cGMP-PKG	PRKCE		Manuela
Sphingolipid	PRKCE		Manuela
Calcium	PRKCG		Manuela
ErbB	PRKCG		Manuela
HIF-1	PRKCG		Manuela
MAPK	PRKCG		Manuela
mTOR	PRKCG		Manuela
Phosphatidylinositol signaling system	PRKCG		Manuela
Rap1	PRKCG		Manuela
Ras	PRKCG		Manuela
Sphingolipid	PRKCG		Manuela
Thyroid hormone	PRKCG		Manuela
VEGF	PRKCG		Manuela
Wnt	PRKCG		Manuela
Hippo	PRKCI		Manuela
Insulin	PRKCI		Manuela
Rap1	PRKCI		Manuela
NF-kappa B	PRKCQ		Manuela
Chemokine	PRKCZ		Manuela
Hippo	PRKCZ		Manuela
Insulin	PRKCZ		Manuela
Rap1	PRKCZ		Manuela
Sphingolipid	PRKCZ		Manuela
Rap1	PRKD1		Manuela
Rap1	PRKD2		Manuela
Rap1	PRKD3		Manuela
Cell cycle	PRKDC		Manuela
cGMP-PKG	PRKG1		Manuela
cGMP-PKG	PRKG2		Manuela
Cytokine-cytokine receptor interaction	PRL		Manuela
JAK-STAT	PRL		Manuela
PI3K-Akt	PRL		Manuela
Cytokine-cytokine receptor interaction	PRLR		Manuela
JAK-STAT	PRLR		Manuela
PI3K-Akt	PRLR		Manuela
FoxO	PRMT1		Manuela
mTOR	PRR5		Manuela
Notch	PSEN1		Manuela
Wnt	PSEN1		Manuela
Notch	PSEN2		Manuela
Notch	PSENEN		Manuela
Calcium	PTAFR		Manuela
cAMP	PTCH1		Manuela
Hedgehog	PTCH1		Manuela
Hedgehog	PTCH2		Manuela
Notch	PTCRA		Manuela
FoxO	PTEN		Manuela
mTOR	PTEN		Manuela
p53	PTEN		Manuela
Phosphatidylinositol signaling system	PTEN		Manuela
PI3K-Akt	PTEN		Manuela
Sphingolipid	PTEN		Manuela
Calcium	PTGER1		Manuela
cAMP	PTGER2		Manuela
Calcium	PTGER3		Manuela
cAMP	PTGER3		Manuela
Calcium	PTGFR		Manuela
Phospholipase D	PTGFR		Manuela
NF-kappa B	PTGS2		Manuela
TNF	PTGS2		Manuela
VEGF	PTGS2		Manuela
Chemokine	PTK2		Manuela
ErbB	PTK2		Manuela
PI3K-Akt	PTK2		Manuela
VEGF	PTK2		Manuela
Calcium	PTK2B		Manuela
Chemokine	PTK2B		Manuela
Phospholipase D	PTK2B		Manuela
Insulin	PTPN1		Manuela
JAK-STAT	PTPN11		Manuela
Phospholipase D	PTPN11		Manuela
Ras	PTPN11		Manuela
JAK-STAT	PTPN2		Manuela
MAPK	PTPN5		Manuela
JAK-STAT	PTPN6		Manuela
MAPK	PTPN7		Manuela
Insulin	PTPRF		Manuela
MAPK	PTPRR		Manuela
Cell cycle	PTTG1		Manuela
Cell cycle	PTTG2		Manuela
Chemokine	PXN		Manuela
VEGF	PXN		Manuela
Insulin	PYGB		Manuela
Insulin	PYGL		Manuela
Insulin	PYGM		Manuela
AMPK	RAB10		Manuela
AMPK	RAB11B		Manuela
AMPK	RAB14		Manuela
AMPK	RAB2A		Manuela
Ras	RAB5A		Manuela
Ras	RAB5B		Manuela
Ras	RAB5C		Manuela
AMPK	RAB8A		Manuela
cAMP	RAC1		Manuela
Chemokine	RAC1		Manuela
MAPK	RAC1		Manuela
PI3K-Akt	RAC1		Manuela
Rap1	RAC1		Manuela
Ras	RAC1		Manuela
Sphingolipid	RAC1		Manuela
VEGF	RAC1		Manuela
Wnt	RAC1		Manuela
cAMP	RAC2		Manuela
Chemokine	RAC2		Manuela
MAPK	RAC2		Manuela
Rap1	RAC2		Manuela
Ras	RAC2		Manuela
Sphingolipid	RAC2		Manuela
VEGF	RAC2		Manuela
Wnt	RAC2		Manuela
cAMP	RAC3		Manuela
MAPK	RAC3		Manuela
Rap1	RAC3		Manuela
Ras	RAC3		Manuela
Sphingolipid	RAC3		Manuela
VEGF	RAC3		Manuela
Wnt	RAC3		Manuela
Cell cycle	RAD21		Manuela
Fanconi anemia	RAD51		Manuela
Fanconi anemia	RAD51C		Manuela
